Resource,Zone,StartCap,RetCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MISS_utilitypv_class1_moderate_4_anyQual:0.0,8,0.1,0,0.450300986,0.550300986,0,0,0,0,0,0,0,0,0
MISS_utilitypv_class1_moderate_5_anyQual:1.0,8,0.1,0,0.488451497,0.588451497,0,0,0,0,0,0,0,0,0
MISS_utilitypv_class1_moderate_6_anyQual:0.0,8,0.1,0,0.436444451,0.536444451,0,0,0,0,0,0,0,0,0
MISS_utilitypv_class1_moderate_7_anyQual:1.0,8,0.1,0,0.369938909,0.469938909,0,0,0,0,0,0,0,0,0
MISS_utilitypv_class1_moderate_8_anyQual:0.0,8,0.1,0,0.219634011,0.319634011,0,0,0,0,0,0,0,0,0
MISS_utilitypv_class1_moderate_9_anyQual:1.0,8,0.1,0,0.295329749,0.395329749,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_0_anyQual:0,8,0.1,0,0.300111928,0.400111928,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_1_anyQual:1,8,0.1,0,0.339981293,0.439981293,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_2_anyQual:0,8,0.1,0,0.226484894,0.326484894,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_3_anyQual:1,8,0.1,0,0.245106424,0.345106424,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_4_anyQual:0,8,0.1,0,0.076721851,0.176721851,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_5_anyQual:1,8,0.1,0,0.205683902,0.305683902,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_6_anyQual:0,8,0.1,0,0.069706191,0.169706191,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_7_anyQual:1,8,0.1,0,0.185959387,0.285959387,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_8_anyQual:0,8,0.1,0,0.059342236,0.159342236,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_9_anyQual:1,8,0.1,0,0.168970902,0.268970902,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_10_anyQual:0,8,0.1,0,0.008416752,0.108416752,0,0,0,0,0,0,0,0,0
MISS_landbasedwind_class3_moderate_11_anyQual:1,8,0.1,0,0.172484018,0.272484018,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class3_moderate_fixed_1_1,8,0,0,0.055406234,0.055406234,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class3_moderate_fixed_1_2,8,0,0,0.054296663,0.054296663,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class3_moderate_fixed_1_3,8,0,0,0.053789639,0.053789639,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class12_moderate_floating_1_1,8,0,0,0.049902362,0.049902362,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class12_moderate_floating_1_2,8,0,0,0.049583523,0.049583523,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class12_moderate_floating_1_3,8,0,0,0.049294452,0.049294452,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class3_moderate_fixed_0_1,8,0,0,0.052359784,0.052359784,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class3_moderate_fixed_0_2,8,0,0,0.051934626,0.051934626,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class3_moderate_fixed_0_3,8,0,0,0.046834855,0.046834855,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class12_moderate_floating_0_1,8,0,0,0.038031897,0.038031897,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class12_moderate_floating_0_2,8,0,0,0.038083654,0.038083654,0,0,0,0,0,0,0,0,0
MISS_offshorewind_class12_moderate_floating_0_3,8,0,0,0.042153104,0.042153104,0,0,0,0,0,0,0,0,0
MISE_batteries_1,7,1.3,0,0,1.3,0,1.5,0,0,1.5,0,0,0,0
MISE_biomass_1,7,70.9,0,0,70.9,0,0,0,0,0,0,0,0,0
MISE_biomass_2,7,58.1,0,0,58.1,0,0,0,0,0,0,0,0,0
MISE_conventional_hydroelectric_1,7,32.3,0,0,32.3,0,0,0,0,0,0,0,0,0
MISE_conventional_steam_coal_1,7,4358.3,0,0,4358.3,0,0,0,0,0,0,0,0,0
MISE_conventional_steam_coal_2,7,0,0,0,0,0,0,0,0,0,0,0,0,0
MISE_hydroelectric_pumped_storage_1,7,2115,0,0,2115,0,32782.5,0,0,32782.5,0,0,0,0
MISE_natural_gas_fired_combined_cycle_1,7,6017.4,0,0,6017.4,0,0,0,0,0,0,0,0,0
MISE_natural_gas_fired_combined_cycle_2,7,743.7,0,0,743.7,0,0,0,0,0,0,0,0,0
MISE_natural_gas_fired_combustion_turbine_1,7,427.7,0,0,427.7,0,0,0,0,0,0,0,0,0
MISE_natural_gas_fired_combustion_turbine_2,7,3971.5,0,0,3971.5,0,0,0,0,0,0,0,0,0
MISE_natural_gas_internal_combustion_engine_1,7,135.7,0,0,135.7,0,0,0,0,0,0,0,0,0
MISE_natural_gas_steam_turbine_1,7,1219.7,0,0,1219.7,0,0,0,0,0,0,0,0,0
MISE_nuclear_1,7,1161,0,0,1161,0,0,0,0,0,0,0,0,0
MISE_onshore_wind_turbine_1,7,3676.9,0,0,3676.9,0,0,0,0,0,0,0,0,0
MISE_petroleum_liquids_1,7,54,0,0,54,0,0,0,0,0,0,0,0,0
MISE_small_hydroelectric_1,7,12.1,0,0,12.1,0,0,0,0,0,0,0,0,0
MISE_solar_photovoltaic_1,7,1181,0,0,1181,0,0,0,0,0,0,0,0,0
MISE_distributed_generation_1,7,326,0,0,326,0,0,0,0,0,0,0,0,0
MISE_naturalgas_hframe_cc_95_ccs_moderate_0,7,0.1,0,0.016976277,0.116976277,0,0,0,0,0,0,0,0,0
MISE_naturalgas_hframe_cc_moderate_0,7,0.2,0,0.05600622,0.25600622,0,0,0,0,0,0,0,0,0
MISE_naturalgas_fframe_ct_moderate_0,7,0.1,0,0.027171582,0.127171582,0,0,0,0,0,0,0,0,0
MISE_battery_moderate_0,7,0.4,0,0.022539522,0.422539522,0,0.4,0,0.069994919,0.469994919,0,0,0,0
MISE_nuclear_nuclear_moderate_0,7,0,0,0.037903466,0.037903466,0,0,0,0,0,0,0,0,0
MISE_hydrogen_fframe_ct_moderate_0,7,0.1,0,0.0066311,0.1066311,0,0,0,0,0,0,0,0,0
MISE_hydrogen_hframe_cc_moderate_0,7,0.1,0,0.0044647,0.1044647,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_0_anyQual:0,7,0.1,0,89.35256577,89.45256577,28.57484248,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_1_anyQual:0,7,0.1,0,59.59440483,59.69440483,1794.545138,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_2_anyQual:0,7,0.1,0,86.67016126,86.77016126,148.9398604,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_3_anyQual:1,7,0.1,0,24.22620212,24.32620212,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_4_anyQual:1,7,0.1,0,469.066892,469.166892,3542.370001,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_5_anyQual:1,7,0.1,0,2.050699533,2.150699533,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_6_anyQual:0,7,0.1,0,0.757913115,0.857913115,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_7_anyQual:0,7,0.1,0,1.308684815,1.408684815,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_8_anyQual:0,7,0.1,0,0.804742085,0.904742085,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_9_anyQual:1,7,0.1,0,0.973533542,1.073533542,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_10_anyQual:1,7,0.1,0,0.244502079,0.344502079,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_11_anyQual:1,7,0.1,0,0.476070511,0.576070511,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_12_anyQual:0,7,0.1,0,0.423241681,0.523241681,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_13_anyQual:0,7,0.1,0,0.226375868,0.326375868,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_14_anyQual:0,7,0.1,0,0.377766481,0.477766481,2.579576683,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_15_anyQual:1,7,0.1,0,0.268771733,0.368771733,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_16_anyQual:1,7,0.1,0,0.229630705,0.329630705,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_17_anyQual:1,7,0.1,0,0.275817092,0.375817092,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_18_anyQual:0,7,0,0,0.153894372,0.153894372,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_19_anyQual:0,7,0,0,0.155405701,0.155405701,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_20_anyQual:1,7,0.1,0,0.095867367,0.195867367,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_21_anyQual:1,7,0.1,0,0.169727387,0.269727387,0,0,0,0,0,0,0,0,0
MISE_landbasedwind_class3_moderate_22_anyQual:1,7,0.1,0,0.146066334,0.246066334,0,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_0_anyQual:0.0,7,0.1,0,2048.829469,2048.929469,0.089447526,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_1_anyQual:1.0,7,0.1,0,6480.794177,6480.894177,1840.302561,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_2_anyQual:0.0,7,0.1,0,1.430587654,1.530587654,0,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_3_anyQual:1.0,7,0.1,0,2.062418878,2.162418878,0,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_4_anyQual:0.0,7,0.1,0,0.952562185,1.052562185,0,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_5_anyQual:1.0,7,0.1,0,1.239957039,1.339957039,0,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_6_anyQual:0.0,7,0.1,0,1.024306593,1.124306593,0,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_7_anyQual:1.0,7,0,0,0.806363728,0.806363728,0,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_8_anyQual:0.0,7,0,0,0.903668039,0.903668039,0,0,0,0,0,0,0,0,0
MISE_utilitypv_class1_moderate_9_anyQual:1.0,7,0.1,0,0.486139736,0.586139736,0,0,0,0,0,0,0,0,0
MISE_offshorewind_class3_moderate_fixed_0_1,7,0,0,0.049491063,0.049491063,0,0,0,0,0,0,0,0,0
MISE_offshorewind_class3_moderate_fixed_0_2,7,0,0,0.050103572,0.050103572,0,0,0,0,0,0,0,0,0
MISE_offshorewind_class3_moderate_fixed_0_3,7,0,0,0.04835925,0.04835925,0,0,0,0,0,0,0,0,0
MISE_offshorewind_class12_moderate_floating_0_1,7,0,0,0.034242191,0.034242191,0,0,0,0,0,0,0,0,0
MISE_offshorewind_class12_moderate_floating_0_2,7,0,0,0.038566356,0.038566356,0,0,0,0,0,0,0,0,0
MISE_offshorewind_class12_moderate_floating_0_3,7,0,0,0.035344437,0.035344437,0,0,0,0,0,0,0,0,0
MISC_batteries_1,6,36.3,0,0,36.3,0,60.1,0,0,60.1,0,0,0,0
MISC_biomass_1,6,41.7,0,0,41.7,0,0,0,0,0,0,0,0,0
MISC_biomass_2,6,41.5,0,0,41.5,0,0,0,0,0,0,0,0,0
MISC_conventional_hydroelectric_1,6,451.5,0,0,451.5,0,0,0,0,0,0,0,0,0
MISC_conventional_steam_coal_1,6,2409,0,0,2409,0,0,0,0,0,0,0,0,0
MISC_conventional_steam_coal_2,6,13699.2,0,0,13699.2,0,0,0,0,0,0,0,0,0
MISC_hydroelectric_pumped_storage_1,6,471,0,0,471,0,7300.5,0,0,7300.5,0,0,0,0
MISC_natural_gas_fired_combined_cycle_1,6,1583.6,0,0,1583.6,0,0,0,0,0,0,0,0,0
MISC_natural_gas_fired_combined_cycle_2,6,3192.5,0,0,3192.5,0,0,0,0,0,0,0,0,0
MISC_natural_gas_fired_combustion_turbine_1,6,642.6,0,0,642.6,0,0,0,0,0,0,0,0,0
MISC_natural_gas_fired_combustion_turbine_2,6,9055.4,0,0,9055.4,0,0,0,0,0,0,0,0,0
MISC_natural_gas_internal_combustion_engine_1,6,82.8,0,0,82.8,0,0,0,0,0,0,0,0,0
MISC_natural_gas_steam_turbine_1,6,200.6,0,0,200.6,0,0,0,0,0,0,0,0,0
MISC_nuclear_1,6,2373,0,0,2373,0,0,0,0,0,0,0,0,0
MISC_onshore_wind_turbine_1,6,6437,0,0,6437,0,0,0,0,0,0,0,0,0
MISC_petroleum_liquids_1,6,444.1,0,0,444.1,0,0,0,0,0,0,0,0,0
MISC_small_hydroelectric_1,6,15.5,0,0,15.5,0,0,0,0,0,0,0,0,0
MISC_solar_photovoltaic_1,6,3922.2,0,0,3922.2,0,0,0,0,0,0,0,0,0
MISC_distributed_generation_1,6,462,0,0,462,0,0,0,0,0,0,0,0,0
MISC_naturalgas_hframe_cc_95_ccs_moderate_0,6,0.1,0,0.002964969,0.102964969,0,0,0,0,0,0,0,0,0
MISC_naturalgas_hframe_cc_moderate_0,6,0.1,0,0.07345874,0.17345874,0,0,0,0,0,0,0,0,0
MISC_naturalgas_fframe_ct_moderate_0,6,0.1,0,0.027934502,0.127934502,0,0,0,0,0,0,0,0,0
MISC_battery_moderate_0,6,0.3,0,0.01895713,0.31895713,0,0.3,0,0.135472659,0.435472659,0,0,0,0
MISC_nuclear_nuclear_moderate_0,6,0,0,0.031741006,0.031741006,0,0,0,0,0,0,0,0,0
MISC_hydrogen_fframe_ct_moderate_0,6,0.1,0,0.008756061,0.108756061,0,0,0,0,0,0,0,0,0
MISC_hydrogen_hframe_cc_moderate_0,6,0.1,0,0.004043312,0.104043312,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_0_anyQual:0.0,6,0.1,0,1.094610382,1.194610382,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_1_anyQual:0.0,6,0.1,0,2.625012519,2.725012519,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_2_anyQual:1.0,6,0.1,0,1.431500929,1.531500929,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_3_anyQual:0.0,6,0.1,0,0.986600508,1.086600508,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_4_anyQual:0.0,6,0.1,0,0.986386447,1.086386447,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_5_anyQual:1.0,6,0.1,0,1.008116628,1.108116628,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_6_anyQual:0.0,6,0.1,0,0.773185274,0.873185274,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_7_anyQual:0.0,6,0.1,0,0.807428547,0.907428547,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_8_anyQual:1.0,6,0.1,0,0.734930888,0.834930888,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_9_anyQual:0.0,6,0.1,0,0.588109288,0.688109288,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_10_anyQual:0.0,6,0.1,0,0.931084035,1.031084035,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_11_anyQual:1.0,6,0,0,0.97016458,0.97016458,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_12_anyQual:0.0,6,0.1,0,0.54783779,0.64783779,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_13_anyQual:0.0,6,0.1,0,0.904219967,1.004219967,0,0,0,0,0,0,0,0,0
MISC_utilitypv_class1_moderate_14_anyQual:1.0,6,0.1,0,0.796620741,0.896620741,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_0_anyQual:0,6,0.1,0,0.810899516,0.910899516,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_1_anyQual:1,6,0.1,0,0.543992891,0.643992891,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_2_anyQual:0,6,0.1,0,0.578312038,0.678312038,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_3_anyQual:1,6,0.1,0,0.512582099,0.612582099,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_4_anyQual:0,6,0.1,0,0.48298592,0.58298592,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_5_anyQual:1,6,0.1,0,0.446967625,0.546967625,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_6_anyQual:0,6,0.1,0,0.42356027,0.52356027,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_7_anyQual:1,6,0.1,0,0.39966296,0.49966296,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_8_anyQual:0,6,0.1,0,0.291923253,0.391923253,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_9_anyQual:1,6,0.1,0,0.357576824,0.457576824,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_10_anyQual:0,6,0.1,0,0.305299505,0.405299505,0,0,0,0,0,0,0,0,0
MISC_landbasedwind_class3_moderate_11_anyQual:1,6,0.1,0,0.245245932,0.345245932,0,0,0,0,0,0,0,0,0
ISNE_batteries_1,5,368.3,0,0,368.3,0,761.3,0,0,761.3,0,0,0,0
ISNE_biomass_1,5,63,0,0,63,0,0,0,0,0,0,0,0,0
ISNE_biomass_2,5,152.9,0,0,152.9,0,0,0,0,0,0,0,0,0
ISNE_conventional_hydroelectric_1,5,884.7,0,0,884.7,0,0,0,0,0,0,0,0,0
ISNE_conventional_steam_coal_1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ISNE_conventional_steam_coal_2,5,330,0,0,330,0,0,0,0,0,0,0,0,0
ISNE_hydroelectric_pumped_storage_1,5,1830,0,0,1830,0,28365,0,0,28365,0,0,0,0
ISNE_natural_gas_fired_combined_cycle_1,5,3370.8,0,0,3370.8,0,0,0,0,0,0,0,0,0
ISNE_natural_gas_fired_combined_cycle_2,5,10513.3,0,0,10513.3,0,0,0,0,0,0,0,0,0
ISNE_natural_gas_fired_combustion_turbine_1,5,1338.4,0,0,1338.4,0,0,0,0,0,0,0,0,0
ISNE_natural_gas_fired_combustion_turbine_2,5,459.8,0,0,459.8,0,0,0,0,0,0,0,0,0
ISNE_natural_gas_internal_combustion_engine_1,5,63.6,0,0,63.6,0,0,0,0,0,0,0,0,0
ISNE_natural_gas_steam_turbine_1,5,41.9,0,0,41.9,0,0,0,0,0,0,0,0,0
ISNE_nuclear_1,5,3355.5,0,0,3355.5,0,0,0,0,0,0,0,0,0
ISNE_offshore_wind_turbine_1,5,29.3,0,0,29.3,0,0,0,0,0,0,0,0,0
ISNE_onshore_wind_turbine_1,5,1547.1,0,0,1547.1,0,0,0,0,0,0,0,0,0
ISNE_petroleum_liquids_1,5,1045.5,0,0,1045.5,0,0,0,0,0,0,0,0,0
ISNE_small_hydroelectric_1,5,284.8,0,0,284.8,0,0,0,0,0,0,0,0,0
ISNE_solar_photovoltaic_1,5,2681.9,0,0,2681.9,0,0,0,0,0,0,0,0,0
ISNE_distributed_generation_1,5,3737,0,0,3737,0,0,0,0,0,0,0,0,0
ISNE_naturalgas_hframe_cc_moderate_0,5,0.2,0,1.65036069,1.85036069,0,0,0,0,0,0,0,0,0
ISNE_naturalgas_fframe_ct_moderate_0,5,0.1,0,0.168964184,0.268964184,0,0,0,0,0,0,0,0,0
ISNE_battery_moderate_0,5,0.4,0,0.020682654,0.420682654,0,0.4,0,0.230712418,0.630712418,0,0,0,0
ISNE_nuclear_nuclear_moderate_0,5,0,0,0.039717958,0.039717958,0,0,0,0,0,0,0,0,0
ISNE_hydrogen_fframe_ct_moderate_0,5,0.1,0,0.115099914,0.215099914,0,0,0,0,0,0,0,0,0
ISNE_hydrogen_hframe_cc_moderate_0,5,0.1,0,0.057330514,0.157330514,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_0_anyQual:0,5,0.1,0,5961.051915,5961.151915,0.610272439,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_1_anyQual:1,5,0.1,0,273.3944452,273.4944452,14007.56058,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_2_anyQual:0,5,0.1,0,0.622633474,0.722633474,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_3_anyQual:1,5,0.1,0,0.906256027,1.006256027,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_4_anyQual:0,5,0.1,0,0.39638953,0.49638953,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_5_anyQual:1,5,0.1,0,0.27899367,0.37899367,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_6_anyQual:0,5,0.1,0,0.286481144,0.386481144,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_7_anyQual:1,5,0.1,0,0.071969937,0.171969937,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_8_anyQual:0,5,0.1,0,0.232627041,0.332627041,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_9_anyQual:1,5,0.1,0,0.077185119,0.177185119,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_10_anyQual:0,5,0.1,0,0.172438566,0.272438566,0,0,0,0,0,0,0,0,0
ISNE_landbasedwind_class3_moderate_11_anyQual:1,5,0.1,0,0.021707925,0.121707925,0,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_0_anyQual:0.0,5,0.1,0,3879.299086,3879.399086,0.293139694,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_1_anyQual:1.0,5,0.1,0,232.3437073,232.4437073,319.4206246,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_2_anyQual:0.0,5,0.1,0,1.216744776,1.316744776,0,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_3_anyQual:1.0,5,0,0,0.572042709,0.572042709,0,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_4_anyQual:0.0,5,0.1,0,0.594948298,0.694948298,0,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_5_anyQual:1.0,5,0,0,0.317898814,0.317898814,0,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_6_anyQual:0.0,5,0.1,0,0.398612417,0.498612417,0,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_7_anyQual:1.0,5,0,0,0.276982324,0.276982324,0,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_8_anyQual:0.0,5,0.1,0,0.325848298,0.425848298,0,0,0,0,0,0,0,0,0
ISNE_utilitypv_class1_moderate_9_anyQual:1.0,5,0,0,0.243382261,0.243382261,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class3_moderate_fixed_1_1,5,0,0,0.059121206,0.059121206,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class3_moderate_fixed_1_2,5,0,0,0.058434445,0.058434445,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class3_moderate_fixed_1_3,5,0,0,0.050513182,0.050513182,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class12_moderate_floating_1_1,5,0,0,0.049694972,0.049694972,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class12_moderate_floating_1_2,5,0,0,0.049793091,0.049793091,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class12_moderate_floating_1_3,5,0,0,0.049538296,0.049538296,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class3_moderate_fixed_0_1,5,0,0,0.08238917,0.08238917,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class3_moderate_fixed_0_2,5,0,0,0.075816633,0.075816633,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class3_moderate_fixed_0_3,5,0,0,0.088219598,0.088219598,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class12_moderate_floating_0_1,5,0,0,0.027728272,0.027728272,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class12_moderate_floating_0_2,5,0,0,0.026952423,0.026952423,0,0,0,0,0,0,0,0,0
ISNE_offshorewind_class12_moderate_floating_0_3,5,0,0,0.028389534,0.028389534,0,0,0,0,0,0,0,0,0
FRCC_batteries_1,4,555.2,0,0,555.2,0,1129.4,0,0,1129.4,0,0,0,0
FRCC_biomass_1,4,100,0,0,100,0,0,0,0,0,0,0,0,0
FRCC_biomass_2,4,114.1,0,0,114.1,0,0,0,0,0,0,0,0,0
FRCC_conventional_hydroelectric_1,4,43.5,0,0,43.5,0,0,0,0,0,0,0,0,0
FRCC_conventional_steam_coal_1,4,3135,0,0,3135,0,0,0,0,0,0,0,0,0
FRCC_conventional_steam_coal_2,4,442,0,0,442,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combined_cycle_1,4,32161.2,0,0,32161.2,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combined_cycle_2,4,2698.7,0,0,2698.7,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combustion_turbine_1,4,7864.4,0,0,7864.4,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_fired_combustion_turbine_2,4,1108.9,0,0,1108.9,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_internal_combustion_engine_1,4,250.9,0,0,250.9,0,0,0,0,0,0,0,0,0
FRCC_natural_gas_steam_turbine_1,4,2983,0,0,2983,0,0,0,0,0,0,0,0,0
FRCC_nuclear_1,4,3737,0,0,3737,0,0,0,0,0,0,0,0,0
FRCC_petroleum_liquids_1,4,455.6,0,0,455.6,0,0,0,0,0,0,0,0,0
FRCC_solar_photovoltaic_1,4,9458.5,0,0,9458.5,0,0,0,0,0,0,0,0,0
FRCC_distributed_generation_1,4,1756,0,0,1756,0,0,0,0,0,0,0,0,0
FRCC_naturalgas_hframe_cc_95_ccs_moderate_0,4,0.1,0,0.062504679,0.162504679,0,0,0,0,0,0,0,0,0
FRCC_naturalgas_hframe_cc_moderate_0,4,0.2,0,0.150851588,0.350851588,0,0,0,0,0,0,0,0,0
FRCC_naturalgas_fframe_ct_moderate_0,4,0.2,0,0.020785599,0.220785599,0,0,0,0,0,0,0,0,0
FRCC_battery_moderate_0,4,0.4,0,0.022673039,0.422673039,0,0.4,0,0.038961597,0.438961597,0,0,0,0
FRCC_nuclear_nuclear_moderate_0,4,0,0,0.051530396,0.051530396,0,0,0,0,0,0,0,0,0
FRCC_hydrogen_fframe_ct_moderate_0,4,0.1,0,0.019389571,0.119389571,0,0,0,0,0,0,0,0,0
FRCC_hydrogen_hframe_cc_moderate_0,4,0.1,0,0.006363725,0.106363725,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_0_anyQual:0,4,0.2,0,0.569352285,0.769352285,0,0,0,0,0,0,0,0,0
FRCC_landbasedwind_class3_moderate_1_anyQual:0,4,0.1,0,0.555428018,0.655428018,0,0,0,0,0,0,0,0,0
